-7664.272412314578,4864926.322606251
-7679.626064959381,4864928.2835364
-7648.717480796317,4864930.85554335
-7675.272711665563,4864933.662344797
-7646.73420200612,4864927.071536873
-7656.300251189254,4864930.398545533
-7647.7580011695445,4864927.173632676
-7645.104576035694,4864929.977545217
-7649.1202483751385,4864929.215362789
-7649.1202483751385,4864929.215362789
-7639.549418406984,4864911.002214831
-7653.28165657597,4864931.4432157995
-7629.029850996274,4864987.983901539
-7628.38423436825,4864975.077381924
-7619.770191877394,4864978.839316473
-7630.185028754342,4864985.615189932
-7635.423061272184,4864991.417171946
-7468.987951561163,4864858.220859544
-7630.924677421317,4864987.516322995
-7614.482114029761,4864977.9427767545
-7621.937790072275,4864978.7013748875
-7614.087993612137,4864977.550294439
-7619.899479086012,4864983.127667748
-7613.220095621381,4864985.048224403
-7571.151716037464,4864988.183933085
-7639.323412897326,4865002.331458387
-7606.337488991001,4864957.325628281
-7597.250446925794,4864981.39590294
-7624.568514376377,4864980.443216037
-7545.8198651828625,4864935.589179927
-7631.329550865951,4864984.399016356
-7667.52373469616,4864931.137944779
-7670.853225360983,4864936.101713062
-7666.949415044119,4864930.706491322
-7623.112373428582,4864949.684212487
-7639.800046080148,4864907.349694498
-7564.8741059107615,4864968.522205723
-7631.746176306581,4864981.778414296
-7635.771899301028,4864986.661934188
-7610.893634352953,4864979.591663934
-7638.829253624574,4865002.082768709
-7641.204101480106,4865004.081644227
-7640.626200046779,4865006.653165842
-7640.222836796301,4865008.121394899
-7641.1952810842695,4865005.625266683
-7615.220069311667,4864951.903162342
-7645.5132836236335,4864948.315294906
-7647.213078442255,4864936.516481002
-7617.791981990448,4864982.43212173
-7605.05885549185,4864980.115065207
-7603.173592978164,4864980.325978359
-7615.48438586274,4864987.8155084485
-7599.6579714121635,4864980.616646477
-7623.13596273085,4864995.104045783
-7598.685256395347,4864983.918940411
-7586.937905818753,4864984.498143058
-7603.332046889726,4864981.928638074
-7627.680955723695,4864987.942169534
-7631.214674865264,4864985.246483437
-7599.186103057045,4864969.193323161
-7565.841802442174,4864974.388778623
-7639.080760814157,4864999.955769351
-7616.77996496462,4864980.104132692
-7586.595769726838,4864980.297826858
-7531.034233004955,4864923.641039502
-7516.556842553864,4864941.801435712
-7525.853268673215,4864938.598098486
-7637.31778111053,4864990.837432581
-7637.29104914871,4864992.903562823
-7639.690169220594,4864990.40886098
-7639.911005082226,4865003.12282066
-7637.354759534091,4864993.495751993
-7640.710152675733,4865004.947956058
-7641.230197740588,4865006.900558943
-7638.15127166979,4864998.346377729
-7638.688965664095,4864997.461264329
-7636.736551780928,4864985.084059634
-7636.722705739353,4864991.657205298
-7637.193870699557,4864991.89543029
-7636.353441548623,4864955.828340058
-7647.185031820247,4864941.803975749
-7648.667216542133,4864967.0414449945
-7610.439327298428,4864976.778021351
-7589.266413783624,4864990.354929203
-7612.872888034854,4864969.844987754
-7593.891816858225,4865003.749066966
-7594.853040401572,4864980.762353646
-7582.903622382719,4864986.052714983
-7566.198962143857,4864976.124183081
-7604.706666699124,4864979.852519461
-7629.6421752728675,4864984.42533062
-7634.177770474121,4864976.316861361
-7610.520400472644,4864977.96319942
-7557.260344861677,4864854.610284642
-7520.132808193208,4864851.250060919
-7633.944582603171,4864963.244060781
-7647.818017867837,4864942.95323336
-7647.059965572129,4864928.241247381
-7648.31208896618,4864928.719108991
-7643.211524782654,4864917.670444867
-7638.683133514623,4864917.199708255
-7631.325036195339,4864984.413403985
-7633.570802582536,4864985.471526836
-7626.02687093632,4864982.0800068695
-7626.9025775562495,4864983.064642523
-7637.2873523701755,4864993.9153576065
-7638.986992980192,4864994.855725163
-7641.686355139266,4865003.276051861
-7639.322722663789,4865001.464864477
-7641.079054462601,4865010.582824526
-7640.675338991848,4865003.255617037
-7638.375072864715,4864908.808057314
-7638.963274360005,4864994.812711942
-7638.249020058857,4864902.997494739
-7641.673453420823,4865007.278333069
-7631.872469836074,4864904.5144099975
-7642.1780741699395,4864999.748570714
-7638.561617860554,4864910.9686729
-7641.666853501616,4865011.207672785
-7641.924194295469,4865007.437906258
-7644.422072613662,4864944.930535548
-7634.706388028111,4864953.763018802
-7640.14980383694,4864960.791563597
-7637.366755072394,4864939.540825895
-7640.280711349751,4864991.3728198195
-7637.907927352734,4864995.663425851
-7621.325890733135,4864980.676085752
-7671.68083221636,4864932.850921707
-7678.6758274607955,4864933.118714431
-7677.909192333245,4864934.226543376
-7684.736535454652,4864934.788105606
-7684.423944290472,4864930.448829648
-7686.512007305576,4864929.564719832
-7683.866985949736,4864930.300018111
-7671.470712784471,4864933.122340992
-7650.695525427283,4864928.219796183
-7633.587964063676,4864985.912784587
-7638.065947984484,4864906.693271496
-7639.147933210018,4864906.925055523
-7638.444831755333,4864905.27835844
-7637.497473870605,4864899.199758155
-7643.605298412764,4864947.189938699
-7635.147803525049,4864967.292114319
-7634.337374926453,4864965.994903931
-7631.160601722161,4864975.056274169
-7603.729556964352,4864979.786862616
-7638.6196222547405,4865002.291165545
-7640.497300450947,4865007.710248947
-7640.286045821862,4865009.98763998
-7623.080672558154,4864976.41257736
-7608.661350148669,4864974.494113779
-7639.899303072186,4865008.596147078
-7600.030082551985,4864980.410769162
-7598.595036223105,4864975.901717002
-7601.89490876566,4864974.682578819
-7550.04920798014,4864977.67419307
-7609.453305833771,4864978.939387572
-7558.865012860264,4864978.139702182
-7565.814947049823,4864974.244155786
-7565.196434743755,4864974.498610848
-7611.664340824104,4864979.306648707
-7603.225490402412,4864979.304617977
-7601.156017775756,4864982.540608678
-7587.475430738234,4864985.647008005
-7639.956815949172,4865002.021806939
-7505.759570425499,4864858.66504476
-7506.669902901232,4864855.2780880695
-7504.360564357211,4864858.515875112
-7504.517545035583,4864861.58046388
-7554.3514859015995,4864874.192821355
-7505.307149403144,4864870.7735627545
-7491.518564218784,4864870.989046406
-7505.852878020424,4864856.027600213
-7512.294166079795,4864857.575718004
-7518.959606940623,4864928.603485012
-7505.440157553586,4864886.676182556
-7506.311486958599,4864897.724376092
-7657.2310305350165,4864925.770552686
-7643.23588062717,4864922.658119711
-7645.547780161518,4864937.939074903
-7634.065268317615,4864966.873822757
-7618.735818672596,4864968.914776672
-7634.3588838900705,4864984.867716104
-7634.187503346647,4864988.41375415
-7639.001887931246,4864903.630876925
-7638.343674774155,4864905.133560703
-7633.824747991119,4864896.069629375
-7648.876615553422,4864927.519932663
-7638.857549699007,4864925.342778874
-7647.531780417951,4864926.528429708
-7648.888076657979,4864930.990148214
-7671.883539747083,4864933.230424014
-7630.567641491135,4864921.020815266
-7671.240078698052,4864935.658659191
-7667.188479435885,4864934.405415597
-7675.2953913780075,4864933.452294662
-7683.438361129226,4864932.807608807
-7673.893511719636,4864934.020357565
-7684.751069342986,4864937.481603438
-7681.22526584918,4864930.764903814
-7685.702200928702,4864929.389719772
-7643.362205002931,4864945.287420758
-7633.421708069533,4864969.272590033
-7634.423908799253,4864969.964690225
-7614.957629904857,4864983.919021205
-7631.015076101841,4864984.9533253545
-7614.791892250756,4864975.378454829
-7612.352391755255,4864978.746753229
-7639.5119181882355,4864999.015313967
-7637.628873514359,4865005.489591966
-7638.527152896336,4865004.238863744
-7637.4258945273905,4864994.979465942
-7637.95592091702,4865001.439406605
-7639.816401034821,4865002.120696146
-7641.899597681855,4865009.748292696
-7630.419647464753,4864976.443659512
-7636.9284624588445,4864974.779066317
-7635.43456572518,4864970.29526344
-7636.38233252185,4864966.33563832
-7629.491942312104,4864976.602014411
-7633.371669127216,4864959.854255936
-7639.025554315086,4864993.488237484
-7617.49384188203,4864973.273466679
-7643.829630063472,4864945.938476339
-7643.727952537324,4864947.26129204
-7644.27389378245,4864947.105007078
-7593.281038850237,4864986.041381351
-7530.758128951717,4864943.87053105
-7517.3202470293045,4864952.066684402
-7523.786146682162,4864950.373650481
-7528.970989801327,4864935.106027322
-7513.709620368957,4864956.640678824
-7513.1639420331385,4864953.151395916
-7524.018111340627,4864957.853925628
-7536.864809840665,4864936.69319224
-7526.83939729285,4864932.525249455
-7537.261794778614,4864923.59469068
-7532.616463787767,4864926.234319172
-7538.5870096649205,4864927.874365647
-7412.688181099911,4864851.690622398
-7417.07946755132,4864884.457604407
-7411.326435913341,4864851.284324892
-7422.384980495804,4864872.054468288
-7597.141180990547,4864982.948959845
-7601.487038368604,4864978.554557698
-7602.028806707031,4864978.244924513
-7594.647378380349,4864981.472550336
-7607.115111390797,4864977.003527297
-7581.7443419119645,4864978.075878426
-7573.737810088797,4864981.844376276
-7584.8473023168835,4864974.128999022
-7601.359906829904,4864976.8930042405
-7614.165400467656,4864980.280039786
-7602.468213400472,4864974.640990015
-7619.014765128682,4864984.664280572
-7635.820086944482,4864977.95499949
-7608.425258295993,4864982.448826095
-7612.075566576749,4864977.7734901775
-7626.391535759907,4864977.708454126
-7614.415819195432,4864984.844348924
-7624.936577676681,4864981.785240167
-7624.660948978744,4864980.352973345
-7641.244004070719,4865008.875241309
-7635.362211724671,4864988.429995954
-7370.673071974207,4864794.857436004
-7310.1560349952815,4864807.553297104
-7323.241058690497,4864810.844453974
-7322.43802251241,4864818.008980625
-7325.654292873249,4864819.64514297
-7329.504796271021,4864815.340198862
-7368.421556906583,4864849.182767648
-7382.512217246556,4864850.889091966
-7388.727082996594,4864840.126149875
-7390.6811053409865,4864835.288928181
-7438.678423483497,4864846.410884968
-7421.415866377231,4864912.889768826
-7479.092316801207,4864866.454408363
-7521.2950288565235,4864936.372222615
-7641.975053084749,4865012.30406617
-7639.160372507225,4864993.676874996
-7642.053848045032,4865009.398404267
-7641.175689317326,4865007.127527122
-7591.845900528103,4864985.4011808485
-7620.379360901339,4864980.956121114
-7605.346267713988,4864981.402619266
-7605.3141890051975,4864980.253527076
-7610.17156764925,4864981.27171078
-7644.566552302291,4864947.976838425
-7684.830750593591,4864933.694799037
-7681.874132087151,4864934.208153854
-7552.238438455514,4864885.464585614
-7564.237219117387,4864885.700489628
-7562.915967374068,4864887.57673606
-7563.906380965322,4864885.446900912
-7576.266852706937,4864890.8721072255
-7559.511118936948,4864887.577766328
-7556.150203063218,4864891.038534168
-7562.6181284997965,4864886.988229264
-7636.479793679205,4864918.121705844
-7653.2964018192,4864936.27210031
-7648.417757208286,4864927.422543509
-7653.054536668184,4864925.503707875
-7643.404825679341,4864924.511289748
-7639.494684171769,4864918.157289577
-7640.52857242869,4864919.410163373
-7541.1874979439635,4864920.683456791
-7649.527204658857,4864928.180840858
-7646.295707425668,4864925.529902769
-7646.541507783001,4864925.467378082
-7637.155746326931,4864931.850719168
-7645.588987592432,4864929.6336659435
-7632.336540791243,4864964.669553208
-7628.355629785681,4864979.360586256
-7633.524774177802,4864972.134079126
-7633.775143715216,4864963.009408665
-7634.683216184724,4864970.001981699
-7633.37524863538,4864964.821165208
-7617.378563175025,4864977.652553756
-7633.646170993045,4864971.199619619
-7621.563731912415,4864971.957753187
-7635.967987522812,4864966.038995616
-7616.363904508497,4864983.404437279
-7646.983234424898,4864942.224203416
-7615.532842371082,4864980.610165848
-7635.317241867455,4864989.239751045
-7654.2078168693515,4864931.833434495
-7601.820094678716,4864979.51590121
-7632.046219904747,4864983.949220263
-7654.5759762999905,4864931.675781813
-7591.99285262349,4864972.520631077
-7626.425732973069,4864975.765252964
-7549.193868602771,4864972.581393912
-7638.0340301672795,4864994.894679556
-7545.688551963212,4864974.562906707
-7637.440266933127,4864992.787950562
-7661.675788365904,4864936.885811158
-7650.912009532968,4864936.7804070525
-7553.188566048645,4864858.253843688
-7596.875475243609,4864979.761746061
-7672.1627937565945,4864933.947179557
-7639.391828372761,4865002.429844832
-7639.095425747982,4865009.840807666
-7559.212491243831,4864963.131563661
-7559.638771407049,4864874.162153568
-7677.247563901066,4864934.340371092
-7599.274909051811,4864980.428004329
-7642.163788233768,4865006.274722413
-7633.096677153521,4864970.965043866
-7679.104060645092,4864933.722389108
-7633.846001364883,4864978.006381074
-7645.958242940717,4864927.992735995
-7641.763706780648,4865011.142876357
-7594.507782881066,4864987.483047986
-7600.070402010467,4864971.77296765
-7689.9435200564,4864928.54130317
-7639.577184207484,4865004.382687577
-7627.085292159434,4864987.297632243
-7690.38699786613,4864927.5400680285
-7506.560025950754,4864860.858401461
-7639.35015908889,4865011.27187692
-7605.545026195081,4864980.477808534
-7608.557323100747,4864978.283656726
-7641.304562976834,4864923.230633049
-7663.713589263559,4864936.317169509
-7616.0379463859645,4864976.529208061
-7662.060184139703,4864936.521860314
-7640.957236278708,4864912.307987582
-7604.933408268462,4864981.572350157
-7541.654125706914,4864920.485410364
-7662.47219902943,4864936.747158934
-7632.182651536249,4864986.97627951
-7565.666438888676,4864885.283542917
-7520.450460327444,4864935.671470593
-7627.8098274283175,4864976.466814321
-7662.15105874381,4864935.941978947
-7658.843175036899,4864932.974744685
-7649.799960835077,4864923.005620293
-7636.777501848953,4864987.769247345
-7575.566074655854,4864868.600029329
-7607.610707981409,4864979.2180789495
-7618.649028368887,4864982.526041876
-7627.613700290682,4864976.440731069
-7654.392119475662,4864933.912582897
-7574.663091343116,4864871.612778666
-7637.492372757212,4864992.373859165
-7532.995752697175,4864936.855068003
-7595.704947228123,4864977.018976042
-7647.252607445244,4864923.490724379
-7614.455015686115,4864982.8235494895
-7533.672980498228,4864920.508526281
-7427.040153832739,4864899.741944532
-7562.170043162415,4864865.421272809
-7643.961729601532,4864944.44580137
-7662.485870631612,4864934.423405688
-7641.604101555454,4865006.8291935995
-7670.456622421209,4864935.090762687
-7647.598674106307,4864920.397217249
-7642.897137079122,4864946.776991847
-7668.2272816827835,4864933.031194672
-7622.7628231851095,4864977.796492465
-7640.663251823991,4865012.226774485
-7609.386889478334,4864978.17580623
-7639.060810894089,4864910.659273598
-7652.769342035811,4864935.652923409
-7598.158522259436,4864981.781098748
-7638.316761871814,4864908.707003276
-7633.15520250184,4864989.934380203
-7643.229401183437,4865010.680177722
-7659.213168808911,4864937.344981359
-7599.323471828611,4864980.891141396
-7688.363429759051,4864928.385117675
-7418.002478024815,4864892.42245935
-7664.890436013042,4864934.313256073
-7663.784842527402,4864937.064036787
-7638.7297258354965,4864905.579359035
-7611.493731005473,4864976.765967396
-7603.880354432267,4864985.867910505
-7538.40494074208,4864919.289313676
-7641.379165799806,4864991.769032642
-7640.437064873724,4865001.85221256
-7669.8917277473,4864937.243081621
-7633.342107105602,4864897.847309446
-7633.644522570332,4864970.242442759
-7667.732678514741,4864934.115661358
-7606.01052814883,4864986.188977846
-7648.3118151231565,4864932.760925689
-7640.019172690319,4864906.680051722
-7637.252378590298,4864982.066815467
-7658.027934216003,4864932.68795805
-7635.285693659909,4864904.804786511
-7511.387936021243,4864895.910721152
-7672.558347605038,4864933.037883177
-7633.829836852383,4864905.9113323325
-7639.323178379315,4864910.024339236
-7633.947094835028,4864905.754621554
-7641.719681723917,4865011.480031923
-7597.588914380427,4864982.113151736
-7678.419006302664,4864931.748669573
-7650.278990616032,4864935.446837238
-7632.603880162868,4864896.596372259
-7650.995391562804,4864936.280521695
-7677.7763289124905,4864932.686870122
-7654.1191334413315,4864936.528221619
-7641.726878883234,4865011.577164957
-7651.6285295004145,4864934.798832484
-7673.665359450699,4864932.5497068325
-7469.197003216657,4864898.695968385
-7517.375275111018,4864868.6178095555
-7668.700968444688,4864922.288472274
-7674.644858373227,4864933.581299073
-7639.870306126004,4864906.8592466
-7688.457971727491,4864928.570719154
-7640.063647234221,4865005.1039761
-7637.4559613866995,4864901.53321867
-7686.450403490675,4864934.910613366
-7637.683772391811,4864900.90220304
-7644.021517623737,4864947.483843078
-7597.204075506929,4864984.108616597
-7505.199835534264,4864858.66447677
-7683.278599876929,4864932.311511585
-7498.55159793456,4864884.900990841
-7641.870611851242,4865012.519421273
-7612.7545522968085,4864990.776770143
-7635.788170172912,4864971.087316528
-7505.710344033421,4864850.496698646
-7635.122071646047,4864903.883499844
-7640.145363929315,4864901.782177367
-7626.616556371205,4864969.784835948
-7646.923966129339,4864924.702891236
-7634.756320429195,4864963.327833348
-7658.284262947685,4864937.241957972
-7638.997105964201,4864905.21277829
-7482.927199212713,4864866.542197758
-7505.441858894582,4864850.9804886645
-7640.756183217202,4864908.44061005
-7457.150515449351,4864831.127985629
-7622.9278143459005,4864975.796184551
-7639.459486625748,4865001.694801017
-7651.444128513377,4864937.062491108
-7641.419410518032,4864909.91657597
-7645.037275072044,4864947.898486915
-7505.151107546946,4864854.763829593
-7655.915678111928,4864966.413174724
-7461.452079724115,4864795.109114023
-7651.368364488691,4864937.115907238
-7637.282252666118,4864993.238068919
-7625.999000094846,4864976.406629426
-7675.125033512234,4864918.664224783
-7637.288108365136,4864965.92824139
-7504.935223068151,4864855.8687983975
-7605.657997910427,4864977.676869179
-7668.840440240664,4864936.517832981
-7469.819509511979,4864815.650723957
-7638.46507738586,4865001.207822979
-7467.545469986152,4864831.374338052
-7506.757587928546,4864850.530188848
-7597.5203048258245,4864984.838244575
-7640.770153712214,4865001.884233289
-7655.8343245708265,4864933.598415865
-7427.612700267662,4864897.047370776
-7655.627516100453,4864936.964919421
-7597.157807424197,4864974.258746418
-7453.419770559502,4864821.0927914
-7640.553364826313,4865006.823809084
-7662.487096662769,4864937.477674627
-7653.158485998059,4864935.841863612
-7671.4051605564155,4864932.890261921
-7641.892802706038,4865009.337658621
-7524.662454588361,4864886.902796568
-7680.926659909842,4864937.127201317
-7688.208837654692,4864928.665986185
-7655.357307980495,4864921.56747564
-7521.1647799581215,4864939.269845753
-7684.106983549065,4864936.21671453
-7639.059649305945,4865011.472575294
-7655.915678111928,4864966.413174724
-7656.549981274678,4864936.805482036
-7630.303042118205,4864972.349289971
-7452.415006589064,4864892.66653407
-7634.4911820535435,4864981.31046575
-7431.803128123165,4864861.82743659
-7671.001523758419,4864934.692417112
-7520.388807253986,4864939.994591677
-7684.427971171804,4864929.19524597
-7663.751979250506,4864927.95888959
-7613.504130279525,4864977.7563522225
-7684.229558932675,4864928.11101711
-7641.680577340144,4865006.517552868
-7634.158871236568,4864971.752254343
-7642.273352493566,4864919.224882928
-7683.9025619933245,4864932.965651316
-7621.037124139364,4864974.449090094
-7474.223300794706,4864862.5002759
-7642.279174754956,4865012.392092981
-7469.66586339013,4864852.398599328
-7639.0918245769635,4864906.156464651
-7635.646165550593,4864966.191016035
-7634.6470872269065,4864995.804441935
-7646.832640810575,4864925.483801251
-7642.448025813526,4865015.727568306
-7623.071796607212,4864974.9374674875
-7433.730172281148,4864891.842963678
-7645.459046065605,4864943.688770775
-7642.023287599981,4865013.685287109
-7684.127916776308,4864927.405953357
-7511.188739145814,4864949.098932585
-7636.414226153036,4864966.690141959
-7646.832639310314,4864925.483806108
-7603.543454363544,4864980.4937445065
-7433.348800896355,4864892.154825771
-7684.99448026252,4864929.553618979
-7417.2227870384095,4864882.664102639
-7643.927762792031,4864942.376992023
-7674.120937816975,4864933.523850722
-7623.885820534902,4864976.884313519
-7639.971852788511,4865006.228597885
-7432.66192703331,4864855.453641169
-7612.1315892630555,4864982.191745187
-7597.791876546292,4864984.3165638335
-7638.081092069726,4864907.88593586
-7680.783055009536,4864933.352915813
-7664.038921345523,4864937.80279097
-7658.711486706634,4864929.190525095
-7418.400009807758,4864892.8669115845
-7425.636082475463,4864901.196578182
-7682.468424504138,4864932.700543453
-7663.224404332178,4864935.809030822
-7608.677613132821,4864977.825576675
-7597.572416628221,4864985.862766196
-7626.3993814182395,4864977.081799904
-7637.634685614894,4864902.372241876
-7561.25908400964,4864888.919578323
-7603.044490097021,4864980.3770111995
-7438.813466987502,4864835.554196765
-7661.925416524532,4864937.392424464
-7637.860338586039,4864905.626859104
-7579.619126397605,4864990.4257310815
-7600.578669711282,4864989.384081172
-7651.005057832851,4864936.882878867
-7561.274312791411,4864888.159131961
-7665.036109227182,4864934.721545608
-7628.454342887784,4864976.57123965
-7675.3631049133255,4864936.42041227
-7650.3248716769895,4864937.678300927
-7434.427398078802,4864889.266508911
-7635.837357308171,4864966.76013228
-7535.354338136835,4864922.737669687
-7638.111186888437,4864994.926970536
-7684.089660676254,4864928.170698626
-7653.797952148587,4864924.979492585
-7629.890823829509,4864973.763151058
-7468.285863623447,4864820.63272298
-7635.76222614342,4864966.704900662
-7458.938813073707,4864823.005872358
-7637.113875689902,4864994.79751774
-7536.980361322327,4864927.739697574
-7663.545223289253,4864925.039269705
-7686.871638072874,4864927.9054340795
-7637.3789073652,4864995.421166224
-7543.287107464823,4864920.8507295605
-7634.865296723219,4864984.331486855
-7465.325532153843,4864820.318168046
-7626.6521867878755,4864969.52481975
-7538.669617560281,4864922.572020978
-7556.275118694264,4864917.261907982
-7641.218702721048,4865007.994293489
-7639.345842907303,4865000.572985608
-7461.495851668695,4864801.11786244
-7469.554596607313,4864853.236959933
-7641.421829733731,4865006.937729721
-7533.982012680537,4864934.178303586
-7468.051732179497,4864828.463188175
-7470.041648372685,4864814.621262829
-7533.325396641793,4864923.204628874
-7675.5125817882035,4864934.171906796
-7454.354324265457,4864831.527849741
-7536.499353038593,4864920.825089093
-7623.474790975429,4864975.714408428
-7535.9685845427775,4864889.883927557
-7622.361866648159,4864978.357144664
-7505.5157852591365,4864856.994248062
-7648.283719219859,4864926.658218756
-7557.76944963972,4864863.784882243
-7504.956975801387,4864851.216286224
-7505.690386657513,4864855.816738806
-7528.9907418915745,4864943.463000981
-7641.911373431979,4864916.579304547
-7560.948026066342,4864871.552354023
-7637.766741281697,4864902.46806712
-7638.9795527786555,4864908.2668344155
-7499.43047233204,4864894.768102573
-7637.525583799065,4864908.0593816135
-7469.984608759727,4864826.630089963
-7507.593521525824,4864854.820925873
-7530.14504472493,4864925.693110624
-7507.034838840097,4864852.441739456
-7516.880043242854,4864844.219543211
-7536.677110735253,4864939.039472578
-7516.971681661461,4864865.679814612
-7450.916540402544,4864823.723721915
-7516.427386929626,4864844.002970702
-7505.596869412533,4864856.2677879
-7527.214237997737,4864954.22454594
-7534.769156620695,4864922.748880699
-7433.641234581686,4864895.768498354
-7505.308847129875,4864855.487749103
-7557.526347228323,4864881.116237893
-7551.762674969224,4864930.872540802
-7360.020875115204,4864841.992276974
-7529.919917549667,4864947.20332391
-7554.818896323234,4864873.623446641
-7548.320891638831,4864981.967222544
-7534.520204352204,4864936.204516966
-7554.979854465263,4864873.0246497905
-7431.38025157392,4864873.743900156
-7562.612713695548,4864866.74229723
-7505.717822696184,4864851.169228861
-7366.387194515326,4864845.344638235
-7516.811482287603,4864843.754647147
-7432.081271985286,4864897.149325208
-7536.552118727304,4864917.889414544
-7516.866808671135,4864844.172029373
-7511.656779358669,4864905.610883342
-7526.761094440778,4864888.222930263
-7583.2031590291845,4864890.058459913
-7554.444039410987,4864886.131357101
-7537.319484845471,4864922.841672418
-7424.905159096894,4864862.6702696625
-7505.252863223033,4864851.762625612
-7452.195684399464,4864847.25682673
-7572.718648935592,4864895.429143623
-7530.555692581734,4864936.346599876
-7506.98675778334,4864856.713089399
-7425.690839532825,4864860.216069532
-7505.252863223033,4864851.762625612
-7537.046465146202,4864918.87542678
-7478.636895439477,4864878.0707244
-7501.951924449808,4864860.770154535
-7407.662195666994,4864811.333773413
-7429.578514137646,4864861.004236611
-7507.977634250455,4864857.764134156
-7400.143628722361,4864851.443692364
-7369.133174840674,4864795.375350344
-7432.791895519365,4864882.6348221125
-7318.1320989576625,4864794.419706309
-7477.359402047467,4864851.892391524
-7431.614405294466,4864893.21697291
-7524.834498246974,4864889.539991083
-7556.196625104513,4864886.850840229
-7462.127745708409,4864888.999367858
-7569.191783098154,4864974.420749736
-7418.457564692041,4864904.755008202
-7549.446512262497,4864969.139218646
-7457.937986400859,4864831.982230101
-7505.378871111998,4864852.016474833
-7440.794350452514,4864811.644835477
-7459.864983323364,4864864.847323778
-7504.923025017397,4864857.177980826
-7523.716534521578,4864906.759186448
-7505.204733976087,4864857.741525953
-7418.97953234087,4864892.373854967
-7498.024973908685,4864886.895189169
-7458.772632388102,4864809.258007044
-7522.06942726446,4864834.73973176
-7506.160673942527,4864862.093236671
-7505.660604074858,4864858.13190485
-7364.4658901043995,4864833.134036107
-7504.00038917716,4864857.715707842
-7339.4931148752075,4864792.154168167
-7507.1650895115345,4864849.55819837
-7504.418808588514,4864849.8169406215
-7506.660177416353,4864852.79687767
-7506.6691461106775,4864850.807518121
-7364.227983959288,4864781.685619087
-7357.283054525475,4864840.953023129
-7369.105704341471,4864761.209917339
-7508.544383155556,4864894.578773017
-7466.248854363308,4864864.171134956
-7506.392167132728,4864860.344876854
-7357.032557238597,4864830.691701216
-7434.436889727606,4864900.018581555
-7380.1927268936,4864763.844140717
-7479.352474698057,4864886.575270173
-7435.879580520778,4864862.777937909
-7511.637055250555,4864862.689714497
-7458.3875036688,4864891.446561462
-7423.6814020167485,4864904.149878876
-7425.7494944036425,4864917.308874299
-7504.936722555902,4864837.7544345185
-7561.636705970389,4864889.088964304
-7371.424559606833,4864749.145180719
-7516.461979256877,4864866.493109743
-7442.772519264143,4864861.639914857
-7424.402045836918,4864863.814069737
-7505.623096332075,4864869.629670388
-7508.895487873603,4864863.220941297
-7506.871883305645,4864862.946394335
-7335.574076140271,4864814.242818563
-7435.899742113979,4864862.360917894
-7458.07412489053,4864834.9452287285
-7349.860579523076,4864755.466412919
-7422.169463194427,4864893.396321146
-7422.588780238983,4864894.821293589
-7505.641898643699,4864850.574283277
-7507.778055808744,4864854.974980255
-7345.011542100713,4864748.72281336
-7339.395803516602,4864841.132304211
